2, 29 000 $ - Вторичный рынок Черкассы на Olx,Кирпичный,5,14,,,Вторичный рынок,Бизнес,Продается двухкомнатная квартира,https://www.olx.ua/obyavlenie/prodaetsya-dvuhkomnatnaya-kvartira-IDq6ToY.html,"Продается двухкомнатная квартира по ул. М.Грушевского на 5-м этаже 14-ти этажного кирпичного дома. Хорошее состояние, стеклопакеты, в кухне и коридоре пол- линолеум, комнаты - паркет, новая столярка, "
3, 29 000 $ - Вторичный рынок Черкассы на Olx,53 м2,36 м2,7 м2,5,5,Вторичный рынок,Бизнес,"Продам квартиру район ""Депот""",https://www.olx.ua/obyavlenie/prodam-kvartiru-rayon-depot-IDtyu6V.html,"Продается 3-ох комнатная квартира в районе торгового центра Депот. В квартире сделан капитальный  ремонт. Окна стеклопакеты, новая столярка, балкон застеклен, санузел раздельный облицован современной "
2, 29 000 $ - Вторичный рынок Черкассы на Olx,51 м2,49 м2,9 м2,2,9,Вторичный рынок,Частного лица,Продается двухкомнатная квартира в Черкассах от хозяина,https://www.olx.ua/obyavlenie/prodaetsya-dvuhkomnatnaya-kvartira-v-cherkassah-ot-hozyaina-IDsee4S.html,"Продается двухкомнатная квартира в Черкассах от хозяина без комиссии район речного вокзала по улице Нижняя Горовая в кирпичном доме.требует косметического ремонта,теплая,уютная ,солнечная квартира.ряд"
2, 29 000 $ - Вторичный рынок Черкассы на Olx,50 м2,28 м2,8 м2,5,14,Вторичный рынок,Бизнес,Продаю 2х кв. вул. Грушевського (Котовського) 99 з гаражем,https://www.olx.ua/obyavlenie/prodayu-2h-kv-vul-grushevskogo-kotovskogo-99-z-garazhem-IDthwEQ.html,"Продаю 2х кв тихий центр, вул. Грушевського (Котовського) 99, Будинок однопідїзний, в квартирі ремонт, але трошки давній, крім однієї спальні, металопластикові вікна, с/в окремо, кахель, на підлозі лі"
3, 29 000 $ - Вторичный рынок Черкассы на Olx,65 м2,47 м2,10 м2,1,2,Вторичный рынок,Бизнес,Продам 3х к квартиру Центр,https://www.olx.ua/obyavlenie/prodam-3h-k-kvartiru-tsentr-IDtF0CV.html,"Продам 3х комнатную квартиру. Центр,  бул. Шевченко, р-н торгового центра Плазма  1/2к,  65/47/10.  Большие светлые комнаты, высота потолков 2.80 м, автономное отопление, кондиционер, место для стоянк"
2, купить вторичное жилье на доске бесплатных объявлений OLX.ua Черкассы,5,10,15,50,75,0,0,Вторичный рынок Черкассы,https://www.olx.ua/nedvizhimost/prodazha-kvartir/vtorichnyy-rynok/cherkassy/,
2, 28 500 $ - Вторичный рынок Черкассы на Olx,50 м2,28 м2,8 м2,6,9,Вторичный рынок,Бизнес,2-Х комн. в Центре кирпич не шумно Закрытый двор Парковка,https://www.olx.ua/obyavlenie/2-h-komn-v-tsentre-kirpich-ne-shumno-zakrytyy-dvor-parkovka-IDtv1vQ.html,"Продается  2-х комнатная квартира в самом центре города в хорошем жилом состоянии.

Квартира в средине дома, хороший этаж, не угловая.

Окна выходят во двор, комнаты раздельные,
Двор закрытого типа"
3, 28 500 $ - Вторичный рынок Черкассы на Olx,63 м2,36 м2,8 м2,8,9,Вторичный рынок,Бизнес,"(32) 3-кімн. кв., б. Шевченка, р-н Сєдова",https://www.olx.ua/obyavlenie/32-3-kmn-kv-b-shevchenka-r-n-sdova-IDtp6Ye.html,"Пропонується до продажу трикімнатна квартира в цегляному будинку по б. Шевченка. Скромний жилий стан, окремі кімнати, окремий санвузол - плитка, в одній кімнаті розпочато ремонт, балкон та лоджія - за"
2, 28 500 $ - Вторичный рынок Черкассы на Olx,57 м2,32 м2,10 м2,9,,Вторичный рынок,Бизнес,2-х комнатная квартира р-н Самолета,https://www.olx.ua/obyavlenie/2-h-komnatnaya-kvartira-r-n-samoleta-IDpOEPi.html,"Предлагается к продаже 2-х комнатная квартира на 6-м этаже 9-ти этажного панельного дома с ремонтом
Общая площадь 57 м""
жилая площадь 32 м""
кухня площадь 10 м""
Квартира очень теплая,выполнен качес"
2, 28 500 $ - Вторичный рынок Черкассы на Olx,57 м2,32 м2,10 м2,6,9,Вторичный рынок,Частного лица,Продам любимую 2-комн.кв. с ремонтом.ЦЕНА СНИЖЕНА! Смелянская 128,https://www.olx.ua/obyavlenie/prodam-lyubimuyu-2-komn-kv-s-remontom-tsena-snizhena-smelyanskaya-128-ID9RLYW.html,"ЦЕНА СНИЖЕНА!!! ОБЩАЯ ПЛОЩАДЬ 57,2 КВ.М. Дом строился для военных планировка нестандартная, кваритра  просторная, с хорошим свежим ремонтом, стеклопакеты, немецкие радиаторы Керми ,кафельная плитка ва"
3, 28 000$.Продам 3-х комнатную квартиру ЧЕШСКОГО проэкта в Центре,70 м2,Кирпичный,4,,,Вторичный рынок,Бизнес,Архив,https://www.olx.ua/obyavlenie/28-000-prodam-3-h-komnatnuyu-kvartiru-cheshskogo-proekta-v-tsentre-IDpBTIg.html,"К вашему вниманию представлена 3-х комнатную квартиру на четвертом этаже 5-ти этажного кирпичного дома, в центре города,,квартира в жилом состоянии,окна установлены частично стеклопластиковые, две лод"
3, 28 000 $ - Вторичный рынок Черкассы на Olx,68 м2,40 м2,10 м2,7,9,Вторичный рынок,Бизнес,"Продается 3-комн. кв., р-н Школьной, ул.Быдгошская, 7/9/К, 68/40/10",https://www.olx.ua/obyavlenie/prodaetsya-3-komn-kv-r-n-shkolnoy-ul-bydgoshskaya-7-9-k-68-40-10-IDts1zM.html,"Отличное предложение для тех кто ищет уют и комфорт. Трехкомнатная квартира на 7 этаже кирпичного дома в районе с хорошо развитой инфраструктурой, рядом рынок и магазины, банк, парикмахерская, удобная"
3, 28 000 $ - Вторичный рынок Черкассы на Olx,74 м2,48 м2,12 м2,3,9,Вторичный рынок,Бизнес,"Продается 3-комн. кв., ЮЗР, ул. Г.Майдана (Гайдара), 3/9/П, 74/48/12",https://www.olx.ua/obyavlenie/prodaetsya-3-komn-kv-yuzr-ul-g-maydana-gaydara-3-9-p-74-48-12-IDnmpls.html,"Продается 3-комнатная квартира по ул. Гайдара, в ЮЗР. Квартира находится на 3 этаже 9-этажного панельного дома, в жилом состоянии. Сделан ремонт, установлены деревянные стеклопакеты, два проточных бой"
1, 27 999 $ - Вторичный рынок Черкассы на Olx,40 м2,25 м2,7 м2,2,9,Вторичный рынок,Бизнес,1-комн. с евроремонтом в Тихом центре,https://www.olx.ua/obyavlenie/1-komn-s-evroremontom-v-tihom-tsentre-IDqYsji.html,"1-комнатная в евроремонтом в Тихом центре города.
Выполнена перепланировка. Евроремонт из качественных материалов. На полу ламинат, подвесные потолки, новая проводка.
Квартира продаётся с мебелью и "
3, 28 000 $ - Вторичный рынок Черкассы на Olx,68 м2,40 м2,10 м2,7,9,Вторичный рынок,Бизнес,Срочная продажа 3- комнатной квартиры.,https://www.olx.ua/obyavlenie/srochnaya-prodazha-3-komnatnoy-kvartiry-IDsCYMU.html,"Предлагаем к продаже уютную 3-х комнатную квартиру на седьмом этаже девятиэтажного кирпичного дома. Общая площадь 68 м2, жилая 40 м2, кухня 10 м2. Два балкона застеклены. Санузел раздельный, облицован"
1, 28 000 $ - Вторичный рынок Черкассы на Olx,Кирпичный,3,9,,,Вторичный рынок,Частного лица,ПРОДАМ КВАРТИРУ!Капитальный ремонт!,https://www.olx.ua/obyavlenie/prodam-kvartiru-kapitalnyy-remont-IDtvj4o.html,"Продам квартиру!Р-н Казбет.
Во дворе школа,рядом остановка,м-н ""Деликат"",""Ева"",""Шарм"",аптеки.Сделан капитальный ремонт:стеклопакеты,новый сан.узел,итальянская плитка,новая сантехника;спальня-виниловые"
3, 28 000 $ - Вторичный рынок Черкассы на Olx,70 м2,40 м2,11 м2,8,10,Вторичный рынок,Бизнес,"Кирпичный дом, недалеко от центра+гараж",https://www.olx.ua/obyavlenie/kirpichnyy-dom-nedaleko-ot-tsentra-garazh-IDqirhY.html,"Хотите жить в тихом и спокойном месте недалеко от центра? Тогда эта квартира для Вас! Кирпичный дом, новой постройки, большая кухня - обложена плиткой, с/у совместный - плитка, 2 балкона и 1 лоджия, у"
2, 28 000 $ - Вторичный рынок Черкассы на Olx,50 м2,29 м2,9 м2,6,9,Вторичный рынок,Бизнес,2-комнатная р-н пл. Богдана Хмельницкого,https://www.olx.ua/obyavlenie/2-komnatnaya-r-n-pl-bogdana-hmelnitskogo-IDrolhG.html,"Продажа квартиры в жилом состоянии.
Рядом площадь Богдана Хмельницкого, центр города. 
Тихий двор.
Oбpaщайтесь по номеpy
(О98)__четыре_9_восемь__З-девять__два_7"
2, 28 000 $ - Вторичный рынок Черкассы на Olx,50 м2,29 м2,9 м2,6,9,Вторичный рынок,Бизнес,"2 к квартира, Центр, ул. Гоголя",https://www.olx.ua/obyavlenie/2-k-kvartira-tsentr-ul-gogolya-IDrMzoM.html,"Продажа квартиры в центре города, р-н ""Дружбы Народов"", в хорошем состоянии, не угловая, новая электропроводка, 
балкон застеклен,есть место для парковки.
Oбpaщайтесь по номеpy
(О98)__четыре_9_восе"
2, 27 900 $ - Вторичный рынок Черкассы на Olx,52 м2,30 м2,9 м2,1,9,Вторичный рынок,Бизнес,Продам 2 комнатную квартиру ул.Седова,https://www.olx.ua/obyavlenie/prodam-2-komnatnuyu-kvartiru-ul-sedova-IDsVhWQ.html,"Предлагается к продаже двухкомнатная квартира в кирпичном доме ,в идеальном состоянии,окна выходят в тихий зеленый двор  ,установлены стекло пакеты ,сан.узел раздельный облицован современной плиткой ,"
2, 27 900 $ - Вторичный рынок Черкассы на Olx,52 м2,30 м2,9 м2,1,9,Вторичный рынок,Бизнес,Продажа 2к. квартиры по ул. Г. Сталинграда,https://www.olx.ua/obyavlenie/prodazha-2k-kvartiry-po-ul-g-stalingrada-IDruChm.html,"Продается 2к. квартира в хорошем районе! Капитальный ремонт, 2 просторные комнаты, зал увеличен за счет балкона, стеклопакеты, на окнах стоят решетки, на кухне рабочая часть-плитка, балкон застеклен, "
1," 1-ком.кв. Центр (бульв. Шевченко, 320)",36 м2,22 м2,7 м2,6,9,Вторичный рынок,Частного лица,Архив,https://www.olx.ua/obyavlenie/1-kom-kv-tsentr-bulv-shevchenko-320-IDjPWW0.html,"Продам свою 1-комнатную квартиру в центре города. Сделана перепланировка, не угловая, тёплая, светлая. Окна выходят во двор. Остается кухня. Можем оставить мебель за дополнительную оплату."
3, 28 000 $ - Вторичный рынок Черкассы на Olx,70 м2,45 м2,10 м2,7,14,Вторичный рынок,Бизнес,Трикімнатна митниця цегла середній поверх,https://www.olx.ua/obyavlenie/trikmnatna-mitnitsya-tsegla-seredny-poverh-IDsZe5o.html,"Пропоную вашій увазі ідеальну квартиру в прекрасному місці з добре розвиненою інфраструктурою, відносно новий чотирнадцятиповерховий будинок, сьомий середній поверх, два ліфти пасажирський і вантажний"
5, 28 000 $ - Вторичный рынок Черкассы на Olx,100 м2,Панельный,3,,,Вторичный рынок,Бизнес,"Продается 5-комн.кв. ,Мытница",https://www.olx.ua/obyavlenie/prodaetsya-5-komn-kv-mytnitsa-IDtpjCK.html,"Продается 5-комн.кв., Мытница, ул.Гагарина,   3/9/П, 100м2, комнаты раздельные, обычное жилое состояние. 
Рядом Днепр, магазины, школы, дет.сады. Хорошая транспортная развязка. До центра 7 мин.пешим "
